"FileName","Extension","Size_KB","LastModified","FullPath","FolderFamily"
"__init__.pyi",".pyi","1.14","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\gapi\ie\__init__.pyi","ie"
"__init__.pyi",".pyi","0.27","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\gapi\ie\detail\__init__.pyi","detail"
"__init__.pyi",".pyi","0.07","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\gapi\imgproc\__init__.pyi","imgproc"
"__init__.pyi",".pyi","0.1","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\gapi\imgproc\fluid\__init__.pyi","fluid"
"__init__.pyi",".pyi","1.73","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\gapi\oak\__init__.pyi","oak"
"__init__.pyi",".pyi","1.52","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\gapi\onnx\__init__.pyi","onnx"
"__init__.pyi",".pyi","1.39","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\gapi\onnx\ep\__init__.pyi","ep"
"__init__.pyi",".pyi","0.73","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\gapi\ot\__init__.pyi","ot"
"__init__.pyi",".pyi","0.1","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\gapi\ot\cpu\__init__.pyi","cpu"
"__init__.pyi",".pyi","2.66","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\gapi\ov\__init__.pyi","ov"
"__init__.pyi",".pyi","0.07","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\gapi\own\__init__.pyi","own"
"__init__.pyi",".pyi","0.15","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\gapi\own\detail\__init__.pyi","detail"
"__init__.pyi",".pyi","0.07","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\gapi\render\__init__.pyi","render"
"__init__.pyi",".pyi","0.1","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\gapi\render\ocv\__init__.pyi","ocv"
"__init__.pyi",".pyi","0.83","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\gapi\streaming\__init__.pyi","streaming"
"__init__.pyi",".pyi","0.16","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\gapi\video\__init__.pyi","video"
"__init__.pyi",".pyi","1.16","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\gapi\wip\__init__.pyi","wip"
"__init__.pyi",".pyi","3.2","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\gapi\wip\draw\__init__.pyi","draw"
"__init__.pyi",".pyi","0.47","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\gapi\wip\gst\__init__.pyi","gst"
"__init__.pyi",".pyi","0.4","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\gapi\wip\onevpl\__init__.pyi","onevpl"
"__init__.pyi",".pyi","0.45","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\instr\__init__.pyi","instr"
"__init__.pyi",".pyi","0.23","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\ipp\__init__.pyi","ipp"
"__init__.py",".py","1.54","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\mat_wrapper\__init__.py","mat_wrapper"
"__init__.py",".py","0.43","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\misc\__init__.py","misc"
"version.py",".py","0.49","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\misc\version.py","misc"
"__init__.pyi",".pyi","23.14","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\ml\__init__.pyi","ml"
"__init__.pyi",".pyi","5.64","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\ocl\__init__.pyi","ocl"
"__init__.pyi",".pyi","1.49","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\ogl\__init__.pyi","ogl"
"__init__.pyi",".pyi","0.13","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\parallel\__init__.pyi","parallel"
"__init__.pyi",".pyi","0.33","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\samples\__init__.pyi","samples"
"__init__.pyi",".pyi","1.74","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\segmentation\__init__.pyi","segmentation"
"__init__.py",".py","5.81","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\typing\__init__.py","typing"
"__init__.py",".py","0.74","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\utils\__init__.py","utils"
"__init__.pyi",".pyi","3.66","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\utils\__init__.pyi","utils"
"__init__.pyi",".pyi","0.09","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\utils\fs\__init__.pyi","fs"
"__init__.pyi",".pyi","0.51","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\utils\logging\__init__.pyi","logging"
"__init__.pyi",".pyi","0.59","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\utils\nested\__init__.pyi","nested"
"__init__.pyi",".pyi","0.97","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\cv2\videoio_registry\__init__.pyi","videoio_registry"
"__init__.py",".py","3.66","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\__init__.py","imageio"
"__main__.py",".py","5.54","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\__main__.py","imageio"
"freeze.py",".py","0.56","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\freeze.py","imageio"
"py.typed",".typed","0","4/11/2026 12:45:56 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\py.typed","imageio"
"testing.py",".py","1.95","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\testing.py","imageio"
"typing.py",".py","0.73","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\typing.py","imageio"
"v2.py",".py","21.44","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\v2.py","imageio"
"v2.pyi",".pyi","2.2","4/11/2026 12:45:56 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\v2.pyi","imageio"
"v3.py",".py","9.43","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\v3.py","imageio"
"v3.pyi",".pyi","1.32","4/11/2026 12:45:56 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\v3.pyi","imageio"
"__init__.py",".py","0.7","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\config\__init__.py","config"
"extensions.py",".py","46.33","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\config\extensions.py","config"
"extensions.pyi",".pyi","0.59","4/11/2026 12:45:56 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\config\extensions.pyi","config"
"plugins.py",".py","20.2","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\config\plugins.py","config"
"plugins.pyi",".pyi","0.69","4/11/2026 12:45:57 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\config\plugins.pyi","config"
"__init__.py",".py","1.02","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\core\__init__.py","core"
"fetching.py",".py","9.36","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\core\fetching.py","core"
"findlib.py",".py","5.82","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\core\findlib.py","core"
"format.py",".py","30.59","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\core\format.py","core"
"format.pyi",".pyi","3.26","4/11/2026 12:45:57 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\core\format.pyi","core"
"imopen.py",".py","9.92","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\core\imopen.py","core"
"imopen.pyi",".pyi","2.16","4/11/2026 12:45:57 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\core\imopen.pyi","core"
"legacy_plugin_wrapper.py",".py","12.29","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\core\legacy_plugin_wrapper.py","core"
"legacy_plugin_wrapper.pyi",".pyi","1.04","4/11/2026 12:45:57 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\core\legacy_plugin_wrapper.pyi","core"
"request.py",".py","26.87","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\core\request.py","core"
"request.pyi",".pyi","2.26","4/11/2026 12:45:57 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\core\request.pyi","core"
"util.py",".py","17.93","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\core\util.py","core"
"v3_plugin_api.py",".py","15.61","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\core\v3_plugin_api.py","core"
"__init__.py",".py","3.79","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\__init__.py","plugins"
"_bsdf.py",".py","32.38","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\_bsdf.py","plugins"
"_dicom.py",".py","33.67","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\_dicom.py","plugins"
"_freeimage.py",".py","50.94","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\_freeimage.py","plugins"
"_swf.py",".py","25.55","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\_swf.py","plugins"
"_tifffile.py",".py","363.28","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\_tifffile.py","plugins"
"bsdf.py",".py","12.94","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\bsdf.py","plugins"
"dicom.py",".py","12.72","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\dicom.py","plugins"
"example.py",".py","5.77","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\example.py","plugins"
"feisem.py",".py","3.68","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\feisem.py","plugins"
"ffmpeg.py",".py","29.83","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\ffmpeg.py","plugins"
"fits.py",".py","4.82","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\fits.py","plugins"
"freeimage.py",".py","14.71","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\freeimage.py","plugins"
"freeimagemulti.py",".py","11.45","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\freeimagemulti.py","plugins"
"gdal.py",".py","2","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\gdal.py","plugins"
"grab.py",".py","3.1","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\grab.py","plugins"
"lytro.py",".py","25.12","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\lytro.py","plugins"
"npz.py",".py","3","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\npz.py","plugins"
"opencv.py",".py","11.75","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\opencv.py","plugins"
"pillow_info.py",".py","36.18","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\pillow_info.py","plugins"
"pillow_legacy.py",".py","31.26","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\pillow_legacy.py","plugins"
"pillow.py",".py","22.28","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\pillow.py","plugins"
"pillowmulti.py",".py","11.94","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\pillowmulti.py","plugins"
"pyav.py",".py","45.88","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\pyav.py","plugins"
"rawpy.py",".py","6.2","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\rawpy.py","plugins"
"simpleitk.py",".py","4.42","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\simpleitk.py","plugins"
"spe.py",".py","31.8","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\spe.py","plugins"
"swf.py",".py","11.87","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\swf.py","plugins"
"tifffile_v3.py",".py","14.41","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\tifffile_v3.py","plugins"
"tifffile.py",".py","20.58","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio\plugins\tifffile.py","plugins"
"entry_points.txt",".txt","0.13","4/11/2026 12:45:58 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio-2.37.3.dist-info\entry_points.txt","imageio-2.37.3.dist-info"
"INSTALLER","","0","4/11/2026 12:46:09 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio-2.37.3.dist-info\INSTALLER","imageio-2.37.3.dist-info"
"METADATA","","9.44","4/11/2026 12:45:58 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio-2.37.3.dist-info\METADATA","imageio-2.37.3.dist-info"
"RECORD","","5.46","4/11/2026 12:46:09 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio-2.37.3.dist-info\RECORD","imageio-2.37.3.dist-info"
"REQUESTED","","0","4/11/2026 12:46:09 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio-2.37.3.dist-info\REQUESTED","imageio-2.37.3.dist-info"
"top_level.txt",".txt","0.01","4/11/2026 12:45:58 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio-2.37.3.dist-info\top_level.txt","imageio-2.37.3.dist-info"
"WHEEL","","0.09","4/11/2026 12:45:58 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio-2.37.3.dist-info\WHEEL","imageio-2.37.3.dist-info"
"LICENSE","","1.28","4/11/2026 12:45:58 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio-2.37.3.dist-info\licenses\LICENSE","licenses"
"__init__.py",".py","0.62","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio_ffmpeg\__init__.py","imageio_ffmpeg"
"_definitions.py",".py","2.41","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio_ffmpeg\_definitions.py","imageio_ffmpeg"
"_io.py",".py","26.8","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio_ffmpeg\_io.py","imageio_ffmpeg"
"_parsing.py",".py","7.08","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio_ffmpeg\_parsing.py","imageio_ffmpeg"
"_utils.py",".py","4.14","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio_ffmpeg\_utils.py","imageio_ffmpeg"
"__init__.py",".py","0.46","4/11/2026 1:14:30 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio_ffmpeg\binaries\__init__.py","binaries"
"ffmpeg-win-x86_64-v7.1.exe",".exe","85584","4/11/2026 12:46:02 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\imageio_ffmpeg\binaries\ffmpeg-win-x86_64-v7.1.exe","binaries"
